record_date,department,student_type,date,time_in,time_out
2019/11/22 5:43:21 PM MST,econ,Undergraduate student,10/21/2019,14:37,15:37
2019/11/22 5:43:37 PM MST,econ,Undergraduate student,10/21/2019,14:31,
2019/11/22 5:44:02 PM MST,math,Undergraduate student,10/21/2019,14:30,
2019/11/22 5:46:27 PM MST,pstat / stats / actuarial,Undergraduate student,10/21/2019,15:01,15:25
2019/11/22 5:46:52 PM MST,pstat / stats / actuarial,Undergraduate student,10/21/2019,15:04,18:50
2019/11/22 5:47:13 PM MST,pstat / stats / actuarial,Undergraduate student,10/21/2019,15:24,
2019/11/22 5:47:36 PM MST,computer science,Undergraduate student,10/21/2019,15:45,
2019/11/22 5:48:03 PM MST,engineering,Undergraduate student,10/21/2019,16:18,17:49
2019/11/22 5:48:22 PM MST,engineering,Undergraduate student,10/21/2019,16:18,17:49
2019/11/22 5:48:54 PM MST,geog,Undergraduate student,10/21/2019,16:19,17:03
2019/11/22 5:49:25 PM MST,psychology,Undergraduate student,10/21/2019,16:38,19:42
2019/11/22 5:49:40 PM MST,pstat / stats / actuarial,Undergraduate student,10/21/2019,16:45,19:00
2019/11/22 5:49:59 PM MST,econ,Graduate student,10/21/2019,16:58,18:50
2019/11/22 5:50:18 PM MST,psychology,Undergraduate student,10/21/2019,17:00,
2019/11/22 5:50:34 PM MST,pstat / stats / actuarial,Undergraduate student,10/21/2019,17:02,
2019/11/22 5:50:49 PM MST,bren / environmental studies,Undergraduate student,10/21/2019,17:22,
2019/11/22 5:51:08 PM MST,geog,Undergraduate student,10/21/2019,17:28,19:28
2019/11/22 5:51:26 PM MST,geog,Undergraduate student,10/21/2019,17:28,18:00
2019/11/22 5:51:49 PM MST,bren / environmental studies,Undergraduate student,10/21/2019,18:00,19:02
2019/11/22 5:52:19 PM MST,bren / environmental studies,Undergraduate student,10/21/2019,18:11,19:07
2019/11/22 5:49:07 PM MST,geog,Undergraduate student,10/21/2019,16:31,
2019/11/21 1:40:56 PM MST,psychology,Undergraduate student,10/22/2019,16:35,
2019/11/21 1:41:13 PM MST,psychology,Undergraduate student,10/22/2019,16:35,
2019/11/21 1:41:32 PM MST,psychology,Undergraduate student,10/22/2019,16:35,
2019/11/21 1:41:49 PM MST,psychology,Undergraduate student,10/22/2019,16:36,
2019/11/21 1:42:11 PM MST,psychology,Undergraduate student,10/22/2019,16:36,
2019/11/21 1:42:26 PM MST,psychology,Undergraduate student,10/22/2019,16:38,
2019/11/21 1:42:52 PM MST,global,Undergraduate student,10/22/2019,16:50,18:53
2019/11/21 1:43:35 PM MST,chemistry,Undergraduate student,10/22/2019,17:40,18:15
2019/11/21 1:44:04 PM MST,poli sci,Undergraduate student,10/22/2019,18:20,19:55
2019/11/21 1:45:10 PM MST,bren / environmental studies,Undergraduate student,10/22/2019,19:05,19:55
2019/11/21 5:58:06 PM MST,psychology,Undergraduate student,10/22/2019,14:00,16:00
2019/11/21 5:59:27 PM MST,pstat / stats / actuarial,Undergraduate student,10/22/2019,15:00,16:50
2019/11/21 6:00:26 PM MST,ece,Visiting Scholar,10/22/2019,15:10,17:45
2019/11/21 6:01:51 PM MST,linguistics,Undergraduate student,10/22/2019,15:28,16:25
2019/11/21 6:02:39 PM MST,pstat / stats / actuarial,Undergraduate student,10/22/2019,15:30,
2019/11/21 6:04:01 PM MST,geog,Undergraduate student,10/22/2019,15:40,16:49
2019/11/21 6:05:35 PM MST,computer science,Undergraduate student,10/22/2019,14:45,16:00
2019/11/21 6:05:58 PM MST,earth sciences,Undergraduate student,10/22/2019,18:20,19:00
2019/11/21 6:06:15 PM MST,earth sciences,Undergraduate student,10/22/2019,18:00,19:00
2019/11/21 6:06:33 PM MST,econ,Undergraduate student,10/22/2019,12:15,13:45
2019/11/21 6:07:47 PM MST,pstat / stats / actuarial,Undergraduate student,10/22/2019,12:25,12:50
2019/11/21 6:08:15 PM MST,econ,Graduate student,10/22/2019,12:50,13:40
2019/11/21 6:08:52 PM MST,math,Undergraduate student,10/22/2019,13:15,
2019/11/21 6:09:06 PM MST,econ,Undergraduate student,10/22/2019,13:15,13:46
2019/11/21 6:09:22 PM MST,biology/eemb/mcdb,Undergraduate student,10/22/2019,13:15,13:45
2019/11/21 6:09:41 PM MST,geog,Undergraduate student,10/22/2019,13:30,15:05
2019/11/21 6:09:58 PM MST,computer science,Graduate student,10/22/2019,13:30,14:38
2019/11/21 6:10:14 PM MST,biology/eemb/mcdb,Undergraduate student,10/22/2019,13:32,
2019/11/21 6:10:35 PM MST,geog,Undergraduate student,10/22/2019,13:32,
2019/11/21 6:10:59 PM MST,earth sciences,Undergraduate student,10/22/2019,14:10,17:45
2019/11/21 6:11:16 PM MST,computer science,Undergraduate student,10/22/2019,14:12,17:52
2019/11/21 1:45:37 PM MST,bren / environmental studies,Undergraduate student,10/23/2019,12:00,12:45
2019/11/21 1:46:00 PM MST,bren / environmental studies,Undergraduate student,10/23/2019,12:00,12:25
2019/11/21 1:46:15 PM MST,geog,Graduate student,10/23/2019,12:30,
2019/11/21 1:47:06 PM MST,econ,Graduate student,10/23/2019,12:30,16:25
2019/11/21 1:47:46 PM MST,computer science,Graduate student,10/23/2019,12:53,17:50
2019/11/21 1:48:06 PM MST,global,Undergraduate student,10/23/2019,13:11,14:46
2019/11/21 1:48:33 PM MST,econ,Undergraduate student,10/23/2019,13:15,13:30
2019/11/21 1:49:04 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,13:15,
2019/11/21 1:49:26 PM MST,chemistry,Undergraduate student,10/23/2019,13:20,15:15
2019/11/21 1:49:48 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,13:57,14:17
2019/11/21 1:50:16 PM MST,pstat / stats / actuarial,Graduate student,10/23/2019,13:55,14:56
2019/11/21 1:50:41 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,13:57,17:30
2019/11/21 1:51:02 PM MST,biology/eemb/mcdb,Staff,10/23/2019,14:00,14:45
2019/11/21 1:51:32 PM MST,math,Undergraduate student,10/23/2019,14:10,
2019/11/21 1:51:54 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,14:10,
2019/11/21 1:52:09 PM MST,geog,Undergraduate student,10/23/2019,14:10,
2019/11/21 5:51:59 PM MST,N/A,Undergraduate student,10/23/2019,14:47,15:20
2019/11/21 5:52:21 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,14:50,
2019/11/21 5:52:48 PM MST,N/A,Undergraduate student,10/23/2019,13:55,16:50
2019/11/21 5:53:23 PM MST,N/A,Undergraduate student,10/23/2019,14:55,17:36
2019/11/21 5:53:39 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,14:56,
2019/11/21 5:53:58 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,15:00,
2019/11/21 5:54:13 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,15:00,
2019/11/21 5:54:32 PM MST,geog,Undergraduate student,10/23/2019,15:15,15:30
2019/11/21 5:55:22 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,15:20,
2019/11/21 5:56:02 PM MST,geog,Undergraduate student,10/23/2019,15:20,
2019/11/21 5:56:24 PM MST,bren / environmental studies,Undergraduate student,10/23/2019,15:26,
2019/11/21 6:04:46 PM MST,linguistics,Undergraduate student,10/23/2019,14:46,17:34
2019/11/26 1:10:53 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,15:26,
2019/11/26 1:11:13 PM MST,geog,Undergraduate student,10/23/2019,15:50,16:31
2019/11/26 1:11:40 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,15:59,
2019/11/26 1:12:52 PM MST,pstat / stats / actuarial,Graduate student,10/23/2019,16:50,18:00
2019/11/26 1:13:15 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,16:50,
2019/11/26 1:13:32 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,17:07,
2019/11/26 1:13:55 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,17:21,17:50
2019/11/26 1:14:15 PM MST,pstat / stats / actuarial,Undergraduate student,10/23/2019,19:20,20:00
2019/11/26 1:14:40 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,12:05,12:40
2019/11/26 1:16:53 PM MST,chicano studies,Graduate student,10/24/2019,12:05,12:40
2019/11/26 1:17:14 PM MST,chemistry,Undergraduate student,10/24/2019,12:15,13:15
2019/11/26 1:17:40 PM MST,bren / environmental studies,Undergraduate student,10/24/2019,12:00,13:45
2019/11/26 1:18:07 PM MST,bren / environmental studies,Undergraduate student,10/24/2019,12:15,13:30
2019/11/26 1:18:38 PM MST,psychology,Undergraduate student,10/24/2019,12:31,
2019/11/26 1:19:14 PM MST,geog,Undergraduate student,10/24/2019,12:35,16:00
2019/11/26 1:19:46 PM MST,psychology,Undergraduate student,10/24/2019,12:31,
2019/11/26 1:20:11 PM MST,geog,Undergraduate student,10/24/2019,12:35,16:00
2019/11/26 1:20:31 PM MST,computer science,Undergraduate student,10/24/2019,13:00,13:26
2019/11/26 1:20:52 PM MST,bren / environmental studies,Undergraduate student,10/24/2019,13:20,13:35
2019/11/26 1:21:19 PM MST,geog,Undergraduate student,10/24/2019,13:35,13:50
2019/11/26 1:22:09 PM MST,N/A,Undergraduate student,10/24/2019,13:00,
2019/11/26 1:22:34 PM MST,econ,Undergraduate student,10/24/2019,13:50,14:42
2019/11/26 1:22:53 PM MST,econ,Graduate student,10/24/2019,13:50,16:10
2019/11/26 1:23:21 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,13:50,13:59
2019/11/26 1:23:35 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,14:00,
2019/11/26 1:32:31 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,13:45,15:20
2019/11/26 1:32:57 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,13:50,16:50
2019/11/26 1:33:29 PM MST,math,Undergraduate student,10/24/2019,14:00,14:15
2019/11/26 1:33:49 PM MST,math,Undergraduate student,10/24/2019,14:15,
2019/11/26 1:34:10 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,14:18,
2019/11/26 1:34:34 PM MST,computer science,Graduate student,10/24/2019,15:04,15:05
2019/11/26 1:35:06 PM MST,computer science,Undergraduate student,10/24/2019,15:03,15:04
2019/11/26 1:35:24 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,15:20,
2019/11/26 1:35:46 PM MST,geog,Undergraduate student,10/24/2019,15:20,
2019/11/26 1:36:12 PM MST,N/A,Undergraduate student,10/24/2019,15:27,16:46
2019/11/26 1:36:35 PM MST,chemistry,Undergraduate student,10/24/2019,16:00,20:00
2019/11/26 1:37:01 PM MST,bren / environmental studies,Undergraduate student,10/24/2019,16:52,17:50
2019/11/26 1:37:17 PM MST,math,Undergraduate student,10/24/2019,17:37,
2019/11/26 1:37:33 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,17:50,
2019/11/26 1:37:49 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,18:00,
2019/11/26 1:38:26 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,18:00,
2019/11/26 1:38:41 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,18:10,
2019/11/26 1:38:56 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,18:10,
2019/11/26 1:39:25 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,18:10,19:50
2019/11/26 1:39:46 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,18:12,
2019/11/26 1:40:06 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,18:17,
2019/11/26 1:40:26 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,18:20,19:57
2019/11/26 1:40:47 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,18:20,19:55
2019/11/26 1:41:13 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,18:30,
2019/11/26 1:41:36 PM MST,pstat / stats / actuarial,Undergraduate student,10/24/2019,18:30,
2019/11/26 1:42:12 PM MST,pstat / stats / actuarial,Undergraduate student,10/25/2019,9:11,
2019/11/26 1:42:30 PM MST,pstat / stats / actuarial,Undergraduate student,10/25/2019,9:50,
2019/11/26 1:42:44 PM MST,pstat / stats / actuarial,Graduate student,10/25/2019,10:00,
2019/11/26 1:43:10 PM MST,geog,Graduate student,10/25/2019,11:00,
2019/11/26 1:43:26 PM MST,econ,Undergraduate student,10/25/2019,13:10,
2019/11/26 1:43:41 PM MST,econ,Undergraduate student,10/25/2019,13:16,
2019/11/26 1:44:05 PM MST,psychology,Undergraduate student,10/25/2019,13:21,13:43
2019/11/26 1:44:29 PM MST,poli sci,Undergraduate student,10/25/2019,14:25,16:55
2019/11/26 1:44:46 PM MST,poli sci,Undergraduate student,10/25/2019,14:25,16:55
2019/11/26 1:45:01 PM MST,geog,Graduate student,10/25/2019,15:40,
2019/11/26 1:45:17 PM MST,econ,Undergraduate student,10/25/2019,16:30,17:00
2019/11/21 1:46:43 PM MST,bren / environmental studies,Undergraduate student,10/26/2019,12:15,12:50
2019/11/26 1:45:39 PM MST,computer science,Undergraduate student,10/26/2019,12:28,17:00
2019/11/26 1:45:55 PM MST,pstat / stats / actuarial,Undergraduate student,10/26/2019,12:50,17:00
2019/11/26 1:46:16 PM MST,sociology,Undergraduate student,10/26/2019,13:00,13:01
2019/11/26 1:46:38 PM MST,computer science,Undergraduate student,10/26/2019,15:55,17:00
2019/11/26 1:46:57 PM MST,computer science,Undergraduate student,10/26/2019,16:10,17:00
2019/11/26 1:47:14 PM MST,computer science,Undergraduate student,10/26/2019,16:10,17:00
2019/11/26 5:12:31 PM MST,pstat / stats / actuarial,Undergraduate student,10/26/2019,15:50,
2019/11/26 5:17:47 PM MST,earth sciences,Undergraduate student,10/26/2019,15:00,16:30
2019/11/26 1:47:37 PM MST,econ,Undergraduate student,10/27/2019,12:48,14:27
2019/11/26 1:48:14 PM MST,math,Undergraduate student,10/27/2019,13:35,
2019/11/26 1:48:32 PM MST,bren / environmental studies,Undergraduate student,10/27/2019,13:40,
2019/11/26 1:48:50 PM MST,econ,Undergraduate student,10/27/2019,13:50,16:00
2019/11/26 1:49:06 PM MST,chemistry,Undergraduate student,10/27/2019,13:50,16:00
2019/11/26 1:49:30 PM MST,chemistry,Undergraduate student,10/27/2019,14:00,20:00
2019/11/26 1:51:28 PM MST,math,Undergraduate student,10/27/2019,14:00,15:00
2019/11/26 1:51:46 PM MST,econ,Graduate student,10/27/2019,14:07,16:50
2019/11/26 1:52:08 PM MST,geog,Undergraduate student,10/27/2019,14:21,16:56
2019/11/26 1:52:31 PM MST,psychology,Undergraduate student,10/27/2019,14:30,17:12
2019/11/26 1:52:48 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,14:35,
2019/11/26 1:53:07 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,14:52,16:00
2019/11/26 1:53:21 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,14:53,
2019/11/26 1:53:42 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,14:55,
2019/11/26 1:54:01 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,14:56,16:25
2019/11/26 1:54:15 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,15:04,
2019/11/26 1:54:34 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,15:00,
2019/11/26 1:54:56 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,15:20,16:48
2019/11/26 1:55:18 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,16:48,
2019/11/26 1:57:17 PM MST,computer science,Undergraduate student,10/27/2019,15:36,17:30
2019/11/26 1:57:29 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,15:36,
2019/11/26 1:57:57 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,15:35,
2019/11/26 1:58:19 PM MST,econ,Undergraduate student,10/27/2019,15:42,18:30
2019/11/26 1:58:37 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,15:45,18:32
2019/11/26 1:58:57 PM MST,pstat / stats / actuarial,Undergraduate student,10/27/2019,15:54,17:45
2019/11/26 1:59:20 PM MST,computer science,Undergraduate student,10/27/2019,15:24,20:00
2019/11/18 5:24:28 PM MST,biology/eemb/mcdb,Undergraduate student,10/28/2019,14:22,
2019/11/26 1:59:34 PM MST,econ,Undergraduate student,10/28/2019,12:05,
2019/11/26 1:59:47 PM MST,econ,Undergraduate student,10/28/2019,12:13,
2019/11/26 2:00:08 PM MST,geog,Undergraduate student,10/28/2019,12:16,13:51
2019/11/26 2:00:25 PM MST,econ,Undergraduate student,10/28/2019,12:18,13:45
2019/11/26 2:00:45 PM MST,bren / environmental studies,Undergraduate student,10/28/2019,12:25,13:45
2019/11/26 2:01:14 PM MST,econ,Undergraduate student,10/28/2019,12:25,13:45
2019/11/26 2:01:25 PM MST,econ,Undergraduate student,10/28/2019,12:30,
2019/11/26 2:01:41 PM MST,econ,Undergraduate student,10/28/2019,12:57,14:04
2019/11/26 2:01:59 PM MST,geog,Graduate student,10/28/2019,13:05,
2019/11/26 2:02:21 PM MST,geog,Undergraduate student,10/28/2019,13:05,14:00
2019/11/26 2:02:38 PM MST,psychology,Undergraduate student,10/28/2019,13:23,
2019/11/26 2:02:57 PM MST,econ,Undergraduate student,10/28/2019,13:33,
2019/11/26 2:03:18 PM MST,math,Undergraduate student,10/28/2019,13:48,15:49
2019/11/26 2:03:35 PM MST,pstat / stats / actuarial,Undergraduate student,10/28/2019,13:45,14:01
2019/11/26 2:04:02 PM MST,econ,Undergraduate student,10/28/2019,13:52,16:30
2019/11/26 2:04:24 PM MST,pstat / stats / actuarial,Graduate student,10/28/2019,13:55,15:00
2019/11/26 2:04:47 PM MST,econ,Undergraduate student,10/28/2019,14:00,14:50
2019/11/26 2:05:05 PM MST,econ,Undergraduate student,10/28/2019,14:14,
2019/11/26 2:08:26 PM MST,math,Undergraduate student,10/28/2019,14:15,17:16
2019/11/26 2:08:42 PM MST,econ,Undergraduate student,10/28/2019,14:30,15:20
2019/11/26 2:08:55 PM MST,pstat / stats / actuarial,Undergraduate student,10/28/2019,14:33,
2019/11/26 2:09:09 PM MST,computer science,Undergraduate student,10/28/2019,15:43,
2019/11/26 2:09:30 PM MST,geog,Undergraduate student,10/28/2019,15:08,16:00
2019/11/26 2:09:55 PM MST,chemistry,Undergraduate student,10/28/2019,15:10,16:51
2019/11/26 2:10:30 PM MST,geog,Undergraduate student,10/28/2019,15:10,
2019/11/26 2:10:44 PM MST,pstat / stats / actuarial,Undergraduate student,10/28/2019,15:10,
2019/11/26 2:11:05 PM MST,bren / environmental studies,Undergraduate student,10/28/2019,15:15,15:30
2019/11/26 2:11:32 PM MST,anth,Undergraduate student,10/28/2019,15:20,15:40
2019/11/26 2:11:45 PM MST,pstat / stats / actuarial,Undergraduate student,10/28/2019,15:25,
2019/11/26 2:12:02 PM MST,pstat / stats / actuarial,Undergraduate student,10/28/2019,15:33,18:33
2019/11/26 2:12:25 PM MST,econ,Undergraduate student,10/28/2019,15:50,16:30
2019/11/26 2:12:43 PM MST,pstat / stats / actuarial,Undergraduate student,10/28/2019,16:32,18:57
2019/11/26 2:12:59 PM MST,pstat / stats / actuarial,Undergraduate student,10/28/2019,16:50,
2019/11/26 2:13:17 PM MST,pstat / stats / actuarial,Undergraduate student,10/28/2019,17:00,
2019/11/26 2:13:36 PM MST,econ,Graduate student,10/28/2019,17:00,17:30
2019/11/26 2:13:52 PM MST,pstat / stats / actuarial,Undergraduate student,10/28/2019,17:00,
2019/11/26 2:14:17 PM MST,econ,Undergraduate student,10/28/2019,17:00,17:18
2019/11/26 2:14:43 PM MST,pstat / stats / actuarial,Undergraduate student,10/28/2019,17:18,
2019/11/26 2:15:01 PM MST,econ,Undergraduate student,10/28/2019,17:30,
2019/11/26 2:15:15 PM MST,math,Undergraduate student,10/28/2019,17:40,
2019/11/26 2:15:37 PM MST,econ,Undergraduate student,10/28/2019,17:40,19:20
2019/11/26 2:15:56 PM MST,pstat / stats / actuarial,Undergraduate student,10/28/2019,17:55,
2019/11/18 5:18:13 PM MST,biology/eemb/mcdb,Undergraduate student,10/29/2019,14:21,
2019/11/18 5:18:38 PM MST,pstat / stats / actuarial,Undergraduate student,10/29/2019,15:20,
2019/11/18 5:19:01 PM MST,geog,Undergraduate student,10/29/2019,15:25,17:00
2019/11/18 5:19:28 PM MST,econ,Undergraduate student,10/29/2019,15:45,17:00
2019/11/18 5:19:48 PM MST,engineering,Undergraduate student,10/29/2019,16:00,
2019/11/18 5:20:15 PM MST,econ,Undergraduate student,10/29/2019,16:21,18:00
2019/11/18 5:20:44 PM MST,anth,Undergraduate student,10/29/2019,16:22,20:00
2019/11/18 5:21:01 PM MST,engineering,Undergraduate student,10/29/2019,17:50,
2019/11/18 5:21:27 PM MST,poli sci,Undergraduate student,10/29/2019,17:34,
2019/11/18 5:21:46 PM MST,computer science,Undergraduate student,10/29/2019,17:40,
2019/11/18 5:22:48 PM MST,geog,Undergraduate student,10/29/2019,13:10,
2019/11/18 5:23:08 PM MST,global,Undergraduate student,10/29/2019,13:10,
2019/11/18 5:23:34 PM MST,econ,Undergraduate student,10/29/2019,13:30,13:45
2019/11/18 5:23:49 PM MST,computer science,Undergraduate student,10/29/2019,14:42,
2019/11/18 5:25:00 PM MST,geog,Undergraduate student,10/29/2019,14:05,17:15
2019/11/18 5:25:27 PM MST,pstat / stats / actuarial,Undergraduate student,10/29/2019,14:07,16:50
2019/11/18 5:25:52 PM MST,biology/eemb/mcdb,Undergraduate student,10/29/2019,14:14,15:13
2019/11/18 5:26:11 PM MST,biology/eemb/mcdb,Undergraduate student,10/29/2019,14:21,
2019/11/18 5:26:43 PM MST,biology/eemb/mcdb,Undergraduate student,10/29/2019,14:20,15:15
2019/11/18 5:27:06 PM MST,biology/eemb/mcdb,Undergraduate student,10/29/2019,14:20,15:13
2019/11/18 5:27:28 PM MST,biology/eemb/mcdb,Undergraduate student,10/29/2019,14:20,
2019/11/18 5:27:46 PM MST,pstat / stats / actuarial,Undergraduate student,10/29/2019,14:42,
2019/11/04 3:10:00 PM MST,psychology,Undergraduate student,10/30/2019,14:20,
2019/11/04 3:10:32 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,14:30,
2019/11/04 3:11:03 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,14:42,16:32
2019/11/04 3:11:54 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,14:50,18:00
2019/11/04 3:12:26 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:00,
2019/11/04 3:12:52 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:00,
2019/11/04 3:13:10 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:00,
2019/11/04 3:13:39 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:00,
2019/11/04 3:14:01 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,3:00,
2019/11/04 3:14:20 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:15,
2019/11/04 3:14:43 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:15,
2019/11/04 3:17:01 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:24,17:48
2019/11/04 3:17:39 PM MST,geog,Undergraduate student,10/30/2019,15:45,16:45
2019/11/04 3:18:03 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:55,
2019/11/04 3:18:29 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:55,
2019/11/04 3:18:57 PM MST,computer science,Undergraduate student,10/30/2019,16:00,20:00
2019/11/04 3:19:34 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,16:10,16:50
2019/11/04 3:20:40 PM MST,econ,Graduate student,10/30/2019,16:35,17:05
2019/11/04 3:23:18 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,17:00,
2019/11/04 3:23:47 PM MST,pstat / stats / actuarial,Graduate student,10/30/2019,17:00,18:30
2019/11/04 3:24:24 PM MST,engineering,Undergraduate student,10/30/2019,17:01,
2019/11/04 3:25:35 PM MST,computer science,Undergraduate student,10/30/2019,15:00,20:00
2019/11/04 3:25:51 PM MST,computer science,Graduate student,10/30/2019,12:33,
2019/11/04 3:26:15 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,12:33,13:45
2019/11/04 3:26:48 PM MST,geog,Undergraduate student,10/30/2019,12:35,13:50
2019/11/04 3:27:17 PM MST,econ,Undergraduate student,10/30/2019,12:59,13:40
2019/11/15 4:50:56 PM MST,psychology,Undergraduate student,10/30/2019,17:11,
2019/11/15 4:52:04 PM MST,poli sci,Undergraduate student,10/30/2019,17:55,
2019/11/15 4:52:38 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,18:50,19:15
2019/11/15 4:53:59 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,19:10,19:56
2019/11/15 4:54:24 PM MST,geog,Undergraduate student,10/30/2019,12:09,13:42
2019/11/15 4:55:43 PM MST,econ,Undergraduate student,10/30/2019,12:15,13:30
2019/11/16 2:33:32 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,17:49,
2019/11/16 2:33:50 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,18:00,
2019/11/18 5:11:38 PM MST,dance,Undergraduate student,10/30/2019,15:00,20:00
2019/11/18 5:11:59 PM MST,computer science,Graduate student,10/30/2019,12:33,
2019/11/18 5:12:25 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,12:33,13:45
2019/11/18 5:12:52 PM MST,geog,Undergraduate student,10/30/2019,12:35,13:00
2019/11/18 5:13:22 PM MST,econ,Undergraduate student,10/30/2019,12:59,13:40
2019/11/18 5:13:43 PM MST,geog,Undergraduate student,10/30/2019,13:10,
2019/11/18 5:14:15 PM MST,anth,Undergraduate student,10/30/2019,13:25,16:30
2019/11/18 5:14:38 PM MST,econ,Undergraduate student,10/30/2019,13:40,
2019/11/18 5:15:03 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,13:45,14:41
2019/11/18 5:15:33 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,13:45,16:25
2019/11/18 5:15:54 PM MST,pstat / stats / actuarial,Graduate student,10/30/2019,14:00,15:00
2019/11/18 5:16:20 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,14:03,14:50
2019/11/18 5:16:39 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,18:40,
2019/11/18 5:22:09 PM MST,engineering,Undergraduate student,10/30/2019,12:00,15:00
2019/11/26 2:16:41 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:24,17:48
2019/11/26 2:17:00 PM MST,geog,Undergraduate student,10/30/2019,15:45,16:45
2019/11/26 2:17:16 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:55,
2019/11/26 2:17:34 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:55,
2019/11/26 2:17:49 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:55,
2019/11/26 2:18:28 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,16:10,16:50
2019/11/26 2:18:44 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,16:20,
2019/11/26 2:18:59 PM MST,math,Undergraduate student,10/30/2019,16:20,
2019/11/26 2:19:25 PM MST,econ,Graduate student,10/30/2019,16:35,17:05
2019/11/26 2:19:46 PM MST,pstat / stats / actuarial,Undergraduate student,10/30/2019,15:00,
